EXPOCODE,Cruise_ID,Station_ID,Cast_number,Niskin_ID,Year_UTC,Month_UTC,Day_UTC,Time_UTC,Latitude,Longitude,CTDPRES,Depth,CTDTEMP_ITS90,CTDSAL_PSS78,DIC,DIC_flag,TA,TA_flag,Silicate,Silicate_flag,Phosphate,Phosphate_flag,Nitrate,Nitrate_flag,Nitrite,Nitrite_flag,Nitrate_and_Nitrite,Nitrate_and_Nitrite_flag,Ammonium,Ammonium_flag,pH_initial_talk
06SN20201204,SO279,5,1,4,2020,12,18,11:50:00,31.139166666666668,-34.07083333333333,3970.7260980392152,3906.787784313725,2.5008362745098043,34.914926470588235,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,5,1,5,2020,12,18,11:50:00,31.139166666666668,-34.07083333333333,3969.9112608695655,3905.993260869565,2.500921739130434,34.914878260869564,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,5,1,6,2020,12,18,11:50:00,31.139166666666668,-34.07083333333333,3497.502586569807,3444.717394136816,2.6023809696818017,34.92832689175654,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,5,1,7,2020,12,18,11:50:00,31.139166666666668,-34.07083333333333,2534.7846735534217,2501.992700111267,3.2666088019288053,34.99187429710672,2185.606465194189,2.0,2336.45118800791,2.0,34.027260772145326,2.0,1.291473177651362,2.0,19.13120879599198,2.0,0.0224624943747927,2.0,19.153671290366777,2.0,0.358423279806476,2.0,7.8293143892948915
06SN20201204,SO279,5,1,8,2020,12,18,11:50:00,31.139166666666668,-34.07083333333333,2029.3562051282056,2005.6347179487184,3.9950897435897432,35.06344871794872,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,5,1,9,2020,12,18,11:50:00,31.139166666666668,-34.07083333333333,2029.7685789473685,2006.0403684210523,3.9991394736842105,35.063769736842104,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,5,1,10,2020,12,18,11:50:00,31.139166666666668,-34.07083333333333,2029.8465581395355,2006.1169999999984,3.998140697674418,35.06361860465116,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,5,1,11,2020,12,18,11:50:00,31.139166666666668,-34.07083333333333,1526.3432712437864,1510.0728129417932,5.964102598135077,35.27102690066194,2177.2997395149787,2.0,2322.0291960703485,2.0,18.50331574117595,2.0,1.1498226964393952,3.0,17.369682518194146,2.0,0.0165992806121367,2.0,17.38628179880628,2.0,0.3124570468166915,2.0,7.82597463490763
06SN20201204,SO279,5,1,12,2020,12,18,11:50:00,31.139166666666668,-34.07083333333333,761.8288457377802,755.1306434443985,10.763956407759943,35.5653218736478,2187.216139207256,2.0,2339.4373106001085,2.0,11.718490325615626,2.0,1.1413986357853312,3.0,18.389458639518857,3.0,0.0292864636594858,3.0,18.41874510317834,2.0,0.2425895406460748,2.0,7.822091474165008
06SN20201204,SO279,5,1,13,2020,12,18,11:50:00,31.139166666666668,-34.07083333333333,401.3408612088748,398.1753842387134,15.224290558531006,36.06730668706962,2152.911695475968,2.0,2349.9076646870617,2.0,4.121025455885213,2.0,0.680066858616013,2.0,11.818062700331012,2.0,0.0112223046987164,2.0,11.82928500502973,2.0,0.1449141085008178,2.0,7.915851550926503
06SN20201204,SO279,5,1,14,2020,12,18,11:50:00,31.139166666666668,-34.07083333333333,306.4556470588236,304.11694117647056,16.64326078431373,36.28927549019608,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,5,1,15,2020,12,18,11:50:00,31.139166666666668,-34.07083333333333,218.09079054799653,216.46420871644,18.05890032180951,36.51645475358586,2137.234736693444,2.0,2374.8919366784485,2.0,2.0871422504247703,2.0,0.3540937018440266,2.0,6.334103590562297,2.0,0.0160962127282115,2.0,6.350199803290508,2.0,0.1546211949952446,2.0,7.997670321365981
06SN20201204,SO279,5,1,16,2020,12,18,11:50:00,31.139166666666668,-34.07083333333333,134.44473913043464,133.474,19.50023695652173,36.75367971014494,2121.8798684640883,2.0,2402.3888369067536,2.0,0.7598028591566828,2.0,0.0413116815170142,2.0,1.265525301355322,2.0,0.0326744490137982,2.0,1.29819975036912,2.0,0.1731258119387819,2.0,8.056909685643646
06SN20201204,SO279,5,1,17,2020,12,18,11:50:00,31.139166666666668,-34.07083333333333,106.380623169792,105.61892319547938,21.050553467762697,37.03549384793226,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,5,1,18,2020,12,18,11:50:00,31.139166666666668,-34.07083333333333,77.9118846153846,77.36001282051281,21.7003423076923,37.158535897435904,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,5,1,19,2020,12,18,11:50:00,31.139166666666668,-34.07083333333333,65.29747349505851,64.83671877807699,21.700028975741056,37.15782895327942,2119.499402113627,2.0,2427.46936145623,2.0,0.5192220261906031,2.0,0.012485840965185,2.0,0.0312020748133319,2.0,0.0248641533668739,2.0,0.0560662281802059,3.0,0.27448075187353,2.0,8.105384911460952
06SN20201204,SO279,5,1,20,2020,12,18,11:50:00,31.139166666666668,-34.07083333333333,53.20268333333332,52.82905000000001,21.69823333333333,37.15712666666667,2121.682976229911,2.0,2428.717966005718,2.0,0.510934240763408,2.0,0.0124858474580527,2.0,0.0146259801745249,2.0,0.0146259801745249,2.0,0.0292519603490499,2.0,0.1608857819197753,2.0,8.106448337948262
06SN20201204,SO279,5,1,21,2020,12,18,11:50:00,31.139166666666668,-34.07083333333333,40.189397115384594,39.90813653846142,21.69946377403838,37.15633076923052,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,5,1,22,2020,12,18,11:50:00,31.139166666666668,-34.07083333333333,28.73397959183671,28.53381632653062,21.70032551020408,37.15568265306122,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,5,1,23,2020,12,18,11:50:00,31.139166666666668,-34.07083333333333,20.737620108368468,20.593541842263715,21.69986074653812,37.15509876580391,2117.443841371045,2.0,2426.936834395993,2.0,0.5104474745726413,2.0,0.0062429331033387,2.0,0.0229140700142446,2.0,0.0199888695868942,2.0,0.0429029396011388,2.0,0.2881322420940123,2.0,8.107372222754055
06SN20201204,SO279,5,1,24,2020,12,18,11:50:00,31.139166666666668,-34.07083333333333,13.659785714285732,13.565149999999996,21.69973285714285,37.154625714285714,2112.875951000273,2.0,2427.9538522829944,2.0,0.5167855898504962,2.0,0.0158474511210264,2.0,0.0170636751365729,2.0,0.0151135408352503,2.0,0.0321772159718233,2.0,0.1847752250503189,2.0,8.111340741348094
06SN20201204,SO279,6,1,1,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,3611.4604891304352,3555.5689239130456,2.6738418478260866,34.930409239130434,2189.733456493557,2.0,2341.0719245039336,2.0,37.2176527998496,2.0,1.277978788096603,3.0,18.251119306963098,2.0,0.0434620222165064,2.0,18.294581329179604,2.0,0.8560553364666963,2.0,7.829190740904641
06SN20201204,SO279,6,1,2,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,3610.678662162162,3554.805486486487,2.6739729729729733,34.930454054054046,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,6,1,3,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,3324.316236179305,3274.949484315328,2.780295974268086,34.93846206582997,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,6,1,4,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,3046.941368421052,3003.670973684211,2.871150657894738,34.94486842105264,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,6,1,5,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,3048.9714400000016,3005.658220000001,2.871015,34.94498200000001,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,6,1,6,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,3049.430755555556,3006.107822222223,2.8709,34.94485555555556,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,6,1,7,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,2532.346345994545,2499.137411999572,3.2778245382634763,34.97762906234778,2178.382053067541,2.0,2330.2802367775075,2.0,29.83343721823161,2.0,1.227637102933746,3.0,17.987276327193527,3.0,0.0102547252035038,2.0,17.99753105239703,2.0,0.1977697003532883,2.0,7.827984303656667
06SN20201204,SO279,6,1,8,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,2027.0495586206896,2003.0035241379287,4.018198620689653,35.050652758620686,2171.2557834574877,2.0,2319.4604285786204,2.0,16.609803088055628,2.0,1.153350038040551,3.0,18.039527436651195,3.0,0.0224615164055314,3.0,18.061988953056726,2.0,0.2778391920597263,2.0,7.825405137155211
06SN20201204,SO279,6,1,9,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,2028.8202499999995,2004.7448181818183,4.018736363636363,35.050742045454555,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,6,1,10,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,2028.8398928571428,2004.764169642856,4.0193392857142864,35.050711160714286,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,6,1,11,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,1502.7723603763702,1486.560373514563,5.816748569437165,35.24965282453374,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,6,1,12,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,900.3382049520544,892.0202954057679,9.010254737369396,35.43974750250461,2191.649730332915,2.0,2342.9398671388244,2.0,11.976348841937584,2.0,1.1500887695282036,2.0,18.130983479548615,3.0,0.0161090532234425,2.0,18.147092532772056,2.0,0.3036312456054935,2.0,7.820782230085821
06SN20201204,SO279,6,1,13,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,670.4917521212681,664.6463461721792,11.721401677948377,35.584107064543815,2184.430689456787,2.0,2333.5872344294426,2.0,9.730780269712524,2.0,1.157287320399699,2.0,18.98566212635474,2.0,0.0034167065553765,2.0,18.98907883291012,2.0,0.1557041987378759,2.0,7.826614326706871
06SN20201204,SO279,6,1,14,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,391.7736987421381,388.6219810062894,16.312659477987395,36.22102030188687,2150.254358648098,2.0,2353.9770924102168,2.0,4.238621074593761,2.0,0.6308168795407151,2.0,11.444959920452924,2.0,0.0048787074983814,2.0,11.449838627951308,2.0,0.1424582589527368,2.0,7.932479319057453
06SN20201204,SO279,6,1,15,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,226.8976226523578,225.16135128401768,18.328601226523567,36.55238175546188,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,6,1,16,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,153.72732432432431,152.58278378378373,18.888574324324324,36.62652837837838,2119.0174807975554,2.0,2391.1234791185784,2.0,1.1085972531600712,2.0,0.0814499521679418,2.0,2.7624702340073224,2.0,0.0297511801332003,2.0,2.7922214141405224,2.0,0.3579896101273612,2.0,8.056398033609181
06SN20201204,SO279,6,1,17,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,114.22511057360056,113.3837646855564,19.619363389771934,36.68700785245338,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,6,1,18,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,78.34716279069765,77.77809302325579,20.93788372093023,36.82958023255814,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,6,1,19,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,64.8603251329788,64.39107480053183,21.56837885638293,36.94161574135639,2136.769332237714,2.0,2405.5487129101,2.0,0.6563237055353692,2.0,0.0102398200715027,2.0,0.3935016570334643,2.0,0.0760672348168778,2.0,0.4695688918503421,2.0,0.3398645042779735,2.0,8.088812661857943
06SN20201204,SO279,6,1,20,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,52.39386842105263,52.0165,21.878772368421053,36.97579736842104,2100.028130871201,2.0,2416.785110745296,2.0,0.5909689430223645,3.0,0.012677551582988,2.0,0.1131227679712776,2.0,0.0321814770952772,3.0,0.1453042450665549,2.0,0.446639894231424,2.0,8.12166877071639
06SN20201204,SO279,6,1,21,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,40.24780303030319,39.958883244206994,21.87480154486057,36.97351103683904,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,6,1,22,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,27.77200000000001,27.573641025641017,21.869534615384616,36.97111538461539,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,6,1,23,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,19.77103254437862,19.63012241124255,21.86752646079889,36.970696412722205,2097.218706867798,2.0,2417.6019692796544,2.0,0.5758555758598689,2.0,0.0102395995707512,2.0,0.0268179988757771,2.0,0.0043883998160362,2.0,0.0312063986918133,2.0,0.1877259921304399,2.0,8.124116432972121
06SN20201204,SO279,6,1,24,2020,12,20,06:36:00,33.44694444444444,-34.620555555555555,12.832730639730654,12.741538720538715,21.86612457912457,36.970698484848505,2095.700810760143,2.0,2416.543970021827,2.0,0.5938967741923094,2.0,0.0121899994702854,2.0,0.0121899994702854,2.0,0.0058511997457369,2.0,0.0180411992160225,2.0,0.1584699931137114,2.0,8.122189705228877
06SN20201204,SO279,7,1,1,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,3680.97948,3623.483466666665,2.647149333333334,34.92836533333333,2193.292482300166,2.0,2341.169209462896,2.0,37.909684189303405,2.0,1.423017129043284,2.0,21.585030926850443,2.0,0.0087900852171513,2.0,21.593821012067597,2.0,0.1679882952611152,2.0,7.828845266467912
06SN20201204,SO279,7,1,2,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,3681.137868852459,3623.638180327869,2.6470590163934418,34.928512295081966,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,7,1,3,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,3421.3687683060866,3369.866005563958,2.71180740486331,34.934130124330444,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,7,1,4,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,3150.9260333333327,3105.474933333334,2.797309999999998,34.940809999999985,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,7,1,5,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,3151.9439402985067,3106.470985074626,2.798294029850746,34.940869402985065,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,7,1,6,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,3146.552266599602,3101.1954869215288,2.800365744466801,34.94101509054332,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,7,1,7,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,3133.973047619046,3088.886968253967,2.8042468253968256,34.94132619047619,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,7,1,8,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,3077.1762765211893,3033.302144950627,2.859226298184133,34.94450643516999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,7,1,9,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,2527.284105249463,2494.2164122611302,3.2732116997546306,34.97579551639549,2181.9220016156764,2.0,2331.616936319056,2.0,29.50093119670015,2.0,1.2540080994674327,3.0,18.61332816487544,3.0,0.0087897763981361,2.0,18.622117941273576,2.0,0.1640758260985425,2.0,7.82940076132451
06SN20201204,SO279,7,1,10,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,1534.8899676208614,1518.23903282066,5.74370374383696,35.23043557288975,2171.0771025944773,2.0,2317.4483778955146,2.0,16.473816657857313,2.0,1.2025075700403818,2.0,18.50777789894064,2.0,0.0082998898459953,2.0,18.516077788786635,2.0,0.1669742545488471,2.0,7.824677913960615
06SN20201204,SO279,7,1,11,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,908.8814900621064,900.4786052795043,9.113143190993805,35.4428774611802,2186.3790833922194,2.0,2335.553263081886,2.0,11.51306483298224,2.0,1.2320956386876056,2.0,19.67301360330792,2.0,0.0097630399262092,2.0,19.682776643234128,2.0,0.1801280866385603,2.0,7.816222289056846
06SN20201204,SO279,7,1,12,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,659.9744802309101,654.2476936063601,12.009237795447133,35.61483543731606,2180.217766721664,2.0,2333.4569145988653,2.0,9.53727523692734,2.0,1.150427724331512,2.0,18.85100533268207,2.0,0.0082975270740923,2.0,18.859302859756163,2.0,0.166438631309735,2.0,7.828296466760481
06SN20201204,SO279,7,1,13,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,394.1490521409827,390.98099519370777,16.45701124381004,36.24355387416256,2147.209578222355,2.0,2358.0322481803014,2.0,3.883874225648938,2.0,0.5854351301066105,2.0,10.70370562878253,2.0,0.0107329773852878,2.0,10.714438606167814,2.0,0.1692883251224948,2.0,7.943043839423938
06SN20201204,SO279,7,1,14,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,221.3752744073176,219.68706981519568,18.575549897330617,36.58396961918984,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,7,1,15,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,153.28782608695647,152.14876086956522,19.33215978260869,36.66941630434784,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,7,1,16,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,128.89910784082895,127.94791664704525,20.11592769013424,36.76315196609373,2122.660912668299,2.0,2394.2945172579985,2.0,0.8870806845250214,2.0,0.0360879442852399,2.0,1.7224678272360503,2.0,0.0258467709069961,2.0,1.7483145981430466,2.0,0.1833657709628411,2.0,8.064900942474974
06SN20201204,SO279,7,1,17,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,89.05194789795188,88.4036794825728,21.64649944304709,36.98587335609037,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,7,1,18,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,76.65453125,76.09899999999998,21.740371875,36.9941875,2096.777202379056,2.0,2418.5982930964383,2.0,0.5719448270739328,3.0,0.007313872468976,2.0,-0.0063386894731126,2.0,0.0121897874482934,2.0,0.0058510979751808,2.0,0.1808964457326761,2.0,8.12164010511988
06SN20201204,SO279,7,1,19,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,64.32941816224003,63.86493431442945,21.730829055994228,36.98110622756633,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,7,1,20,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,50.44726470588233,50.08479411764705,21.712582352941183,36.96788529411765,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,7,1,21,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,39.4582953216375,39.17563815789466,21.709251206140245,36.96565511695901,2097.593434173431,2.0,2414.9688300911,2.0,0.5617172733458669,2.0,0.0092644341958085,2.0,0.0292561079867639,2.0,0.0078016287964703,2.0,0.0370577367832342,3.0,0.1706606299227893,2.0,8.119382665278668
06SN20201204,SO279,7,1,22,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,27.07479545454544,26.88188636363636,21.72042045454546,36.96929318181819,2097.3668761649533,2.0,2415.628938522412,2.0,0.579269377619819,2.0,0.0019504019448478,2.0,0.0204792204209027,2.0,0.0160908160449949,2.0,0.0365700364658976,3.0,0.187238586705396,2.0,8.122660735019018
06SN20201204,SO279,7,1,23,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,20.42008607594938,20.27477763713077,21.744107763713075,36.97769898734177,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,7,1,24,2020,12,21,14:07:00,33.30222222222222,-33.952777777777776,12.171503448275864,12.085172413793092,21.76797724137932,36.985607586206896,2099.757007977707,2.0,2418.562967756336,2.0,0.5934026230292652,2.0,0.0078015135320199,2.0,0.0014627837872536,2.0,0.0082891081277711,2.0,0.0097518919150249,2.0,0.161393811193662,2.0,8.122768564882817
06SN20201204,SO279,9,1,1,2020,12,27,07:51:00,35.00055555555556,-21.26,5205.372396551729,5105.710965517241,2.473695689655172,34.910843965517245,2201.939540901306,2.0,2351.0985057004327,2.0,46.10508368645087,2.0,1.51630937969548,2.0,22.666505590520345,2.0,0.0122086101424756,2.0,22.678714200662824,2.0,0.2104764388562807,2.0,7.83011587357369
06SN20201204,SO279,9,1,2,2020,12,27,07:51:00,35.00055555555556,-21.26,5206.620214285714,5106.920714285713,2.473549107142857,34.91092321428572,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,9,1,3,2020,12,27,07:51:00,35.00055555555556,-21.26,5005.628506826871,4911.933291253797,2.4523452758055555,34.91125069048895,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,9,1,4,2020,12,27,07:51:00,35.00055555555556,-21.26,4792.595720930234,4705.16411627907,2.435163953488372,34.91227209302325,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,9,1,5,2020,12,27,07:51:00,35.00055555555556,-21.26,4794.554552325579,4707.066749999997,2.4354549418604643,34.91234593023255,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,9,1,6,2020,12,27,07:51:00,35.00055555555556,-21.26,4792.385069767442,4704.959674418606,2.435472093023256,34.912370930232555,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,9,1,7,2020,12,27,07:51:00,35.00055555555556,-21.26,4425.221424188076,4347.96651793502,2.448039086282159,34.917998308289064,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
06SN20201204,SO279,9,1,8,2020,12,27,07:51:00,35.00055555555556,-21.26,3499.9646106963783,3445.934337364944,2.6369024788182607,34.94457664020872,2195.320766178053,2.0,2346.0093404695986,2.0,42.89265909659987,2.0,1.4806232410871614,2.0,22.242066873943585,2.0,0.0136733016986941,2.0,22.25574017564227,2.0,0.2173078305685312,2.0,7.831310648366079
06SN20201204,SO279,9,1,9,2020,12,27,07:51:00,35.00055555555556,-21.26,2529.493575082699,2495.9888357150053,3.2768592391118565,35.001860069574505,2186.4125993634725,2.0,2339.0602790712824,2.0,20.496386194328124,2.0,1.1192099194120186,2.0,17.512314720712574,2.0,0.0156259674612498,2.0,17.527940688173825,2.0,0.2114388722100366,2.0,7.849201340507813
